Latitude (decimal degrees):	51.496
Longitude (decimal degrees):	10.808
Elevation (m):	177
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 4 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20200819:0110,0.0,0.0,14.67,1.86,0.0
20200819:0210,0.0,0.0,14.34,1.79,0.0
20200819:0310,0.0,0.0,13.81,1.72,0.0
20200819:0410,0.0,0.0,13.36,1.66,0.0
20200819:0510,48.4,8.58,13.46,1.45,0.0
20200819:0610,213.14,17.88,16.0,1.03,0.0
20200819:0710,425.7,27.11,17.8,1.24,0.0
20200819:0810,642.99,35.83,19.37,1.1,0.0
20200819:0910,606.04,43.38,20.75,1.03,0.0
20200819:1010,610.58,48.88,21.63,1.45,0.0
20200819:1110,762.83,51.3,22.3,1.45,0.0
20200819:1210,838.44,50.01,22.81,1.38,0.0
20200819:1310,807.76,45.36,23.18,1.17,0.0
20200819:1410,718.68,38.34,23.6,1.17,0.0
20200819:1510,530.42,29.91,23.72,1.03,0.0
20200819:1610,331.39,20.78,23.65,1.03,0.0
20200819:1710,114.42,11.46,23.27,0.97,0.0
20200819:1810,0.0,0.0,22.17,1.38,0.0
20200819:1910,0.0,0.0,20.51,2.14,0.0
20200819:2010,0.0,0.0,19.15,2.28,0.0
20200819:2110,0.0,0.0,18.05,2.21,0.0
20200819:2210,0.0,0.0,17.07,2.14,0.0
20200819:2310,0.0,0.0,16.26,2.07,0.0
20200820:0010,0.0,0.0,15.79,1.72,0.0
20200820:0110,0.0,0.0,15.53,1.59,0.0
20200820:0210,0.0,0.0,14.91,1.59,0.0
20200820:0310,0.0,0.0,14.78,1.52,0.0
20200820:0410,0.0,0.0,14.83,1.38,0.0
20200820:0510,30.27,8.36,15.0,1.31,0.0
20200820:0610,132.95,17.67,17.31,0.9,0.0
20200820:0710,235.56,26.89,20.13,1.79,0.0
20200820:0810,246.38,35.59,21.15,2.21,0.0
20200820:0910,476.2,43.11,22.95,2.97,0.0
20200820:1010,914.98,48.59,24.15,3.45,0.0
20200820:1110,975.9,50.98,25.64,3.86,0.0
20200820:1210,914.16,49.68,26.13,3.59,0.0
20200820:1310,470.05,45.04,26.12,3.24,0.0
20200820:1410,273.93,38.03,25.78,2.62,0.0
20200820:1510,471.72,29.61,26.0,2.14,0.0
20200820:1610,317.32,20.49,26.14,1.66,0.0
20200820:1710,83.31,11.17,25.79,0.9,0.0
20200820:1810,0.0,0.0,24.65,1.24,0.0
20200820:1910,0.0,0.0,24.22,0.9,0.0
20200820:2010,0.0,0.0,22.34,1.31,0.0
20200820:2110,0.0,0.0,20.67,1.72,0.0
20200820:2210,0.0,0.0,19.73,1.86,0.0
20200820:2310,0.0,0.0,19.34,1.66,0.0
20200821:0010,0.0,0.0,19.29,1.52,0.0
20200821:0110,0.0,0.0,18.75,1.66,0.0
20200821:0210,0.0,0.0,17.98,1.86,0.0
20200821:0310,0.0,0.0,17.59,1.86,0.0
20200821:0410,0.0,0.0,17.46,1.72,0.0
20200821:0510,41.99,8.15,17.54,1.66,0.0
20200821:0610,210.53,17.45,19.79,1.31,0.0
20200821:0710,411.92,26.67,23.56,2.69,0.0
20200821:0810,625.52,35.35,25.52,3.03,0.0
20200821:0910,798.39,42.85,27.48,3.31,0.0
20200821:1010,893.31,48.29,29.03,3.66,0.0
20200821:1110,958.92,50.65,30.15,3.79,0.0
20200821:1210,688.91,49.34,30.89,4.0,0.0
20200821:1310,639.05,44.71,30.46,4.48,0.0
20200821:1410,104.06,37.72,29.64,3.59,0.0
20200821:1510,252.89,29.31,29.18,3.24,0.0
20200821:1610,124.42,20.2,28.43,2.07,0.0
20200821:1710,42.57,10.87,27.47,1.17,0.0
20200821:1810,0.0,0.0,26.55,0.48,0.0
20200821:1910,0.0,0.0,25.54,1.17,0.0
20200821:2010,0.0,0.0,23.98,1.52,0.0
20200821:2110,0.0,0.0,23.37,2.21,0.0
20200821:2210,0.0,0.0,22.91,2.14,0.0
20200821:2310,0.0,0.0,21.93,1.79,0.0
20200822:0010,0.0,0.0,21.13,1.79,0.0
20200822:0110,0.0,0.0,20.61,1.86,0.0
20200822:0210,0.0,0.0,20.29,1.93,0.0
20200822:0310,0.0,0.0,20.52,2.21,0.0
20200822:0410,0.0,0.0,20.48,2.34,0.0
20200822:0510,18.92,7.93,20.09,2.69,0.0
20200822:0610,20.81,17.23,19.82,3.03,0.0
20200822:0710,246.11,26.45,20.53,2.69,0.0
20200822:0810,364.5,35.11,21.18,3.79,0.0
20200822:0910,345.53,42.58,21.95,3.93,0.0
20200822:1010,268.06,47.98,22.52,4.07,0.0
20200822:1110,554.64,50.32,23.06,4.69,0.0
20200822:1210,437.28,49.0,23.49,4.9,0.0
20200822:1310,614.73,44.38,23.84,4.83,0.0
20200822:1410,655.2,37.4,24.11,4.9,0.0
20200822:1510,467.67,29.01,24.0,4.55,0.0
20200822:1610,244.01,19.9,23.58,4.41,0.0
20200822:1710,48.09,10.58,22.85,3.66,0.0
20200822:1810,0.0,0.0,21.75,3.1,0.0
20200822:1910,0.0,0.0,21.38,2.55,0.0
20200822:2010,0.0,0.0,20.4,2.76,0.0
20200822:2110,0.0,0.0,19.95,2.9,0.0
20200822:2210,0.0,0.0,19.17,2.62,0.0
20200822:2310,0.0,0.0,18.58,2.41,0.0
20200823:0010,0.0,0.0,18.37,2.41,0.0
20200823:0110,0.0,0.0,17.97,2.55,0.0
20200823:0210,0.0,0.0,17.66,2.76,0.0
20200823:0310,0.0,0.0,17.21,2.97,0.0
20200823:0410,0.0,0.0,16.89,3.1,0.0
20200823:0510,12.3,7.71,16.96,3.17,0.0
20200823:0610,98.95,17.02,17.44,2.76,0.0
20200823:0710,249.09,26.22,18.13,3.86,0.0
20200823:0810,400.76,34.87,19.13,4.69,0.0
20200823:0910,489.88,42.31,19.37,4.9,0.0
20200823:1010,161.76,47.68,19.06,4.41,0.0
20200823:1110,180.68,49.98,19.86,4.28,0.0
20200823:1210,385.48,48.66,20.63,5.24,0.0
20200823:1310,736.33,44.05,20.83,5.45,0.0
20200823:1410,607.1,37.08,21.06,5.45,0.0
20200823:1510,536.77,28.7,20.85,5.24,0.0
20200823:1610,231.47,19.6,20.47,4.9,0.0
20200823:1710,73.05,10.27,19.93,4.28,0.0
20200823:1810,0.0,0.0,19.04,3.45,0.0
20200823:1910,0.0,0.0,17.82,3.38,0.0
20200823:2010,0.0,0.0,17.37,3.17,0.0
20200823:2110,0.0,0.0,16.96,3.1,0.0
20200823:2210,0.0,0.0,16.6,3.24,0.0
20200823:2310,0.0,0.0,16.25,3.24,0.0
20200824:0010,0.0,0.0,15.89,2.9,0.0
20200824:0110,0.0,0.0,15.5,2.62,0.0
20200824:0210,0.0,0.0,15.0,2.55,0.0
20200824:0310,0.0,0.0,14.6,2.41,0.0
20200824:0410,0.0,0.0,14.48,2.34,0.0
20200824:0510,15.14,7.48,14.29,2.21,0.0
20200824:0610,138.74,16.8,15.08,2.55,0.0
20200824:0710,199.02,26.0,16.13,3.72,0.0
20200824:0810,279.55,34.62,16.9,3.79,0.0
20200824:0910,335.77,42.03,17.85,4.0,0.0
20200824:1010,751.16,47.37,18.52,4.34,0.0
20200824:1110,821.42,49.65,18.72,4.62,0.0
20200824:1210,478.8,48.32,18.79,4.55,0.0
20200824:1310,526.51,43.71,19.33,4.69,0.0
20200824:1410,385.97,36.76,19.29,4.55,0.0
20200824:1510,299.96,28.39,19.41,4.83,0.0
20200824:1610,281.38,19.29,18.83,4.41,0.0
20200824:1710,67.75,9.97,18.02,3.52,0.0
20200824:1810,0.0,0.0,17.31,2.97,0.0
20200824:1910,0.0,0.0,15.81,2.34,0.0
20200824:2010,0.0,0.0,15.17,2.07,0.0
20200824:2110,0.0,0.0,14.6,2.0,0.0
20200824:2210,0.0,0.0,13.98,1.93,0.0
20200824:2310,0.0,0.0,13.58,2.07,0.0
20200825:0010,0.0,0.0,13.33,2.07,0.0
20200825:0110,0.0,0.0,12.81,2.07,0.0
20200825:0210,0.0,0.0,12.03,2.07,0.0
20200825:0310,0.0,0.0,11.47,2.07,0.0
20200825:0410,0.0,0.0,11.01,2.0,0.0
20200825:0510,39.95,7.26,10.75,1.66,0.0
20200825:0610,164.72,16.58,12.81,1.1,0.0
20200825:0710,340.52,25.77,15.24,1.52,0.0
20200825:0810,562.7,34.37,16.78,1.86,0.0
20200825:0910,606.2,41.76,18.31,2.83,0.0
20200825:1010,479.15,47.06,19.51,3.59,0.0
20200825:1110,514.76,49.31,20.24,3.86,0.0
20200825:1210,351.04,47.97,20.53,4.07,0.0
20200825:1310,394.29,43.37,20.49,3.72,0.0
20200825:1410,257.59,36.43,20.63,3.45,0.0
20200825:1510,265.98,28.07,21.08,3.52,0.0
20200825:1610,22.7,18.98,20.99,3.24,0.0
20200825:1710,69.29,9.66,20.28,2.62,0.0
20200825:1810,0.0,0.0,19.83,2.83,0.0
20200825:1910,0.0,0.0,17.85,2.69,0.0
20200825:2010,0.0,0.0,17.79,3.24,0.0
20200825:2110,0.0,0.0,17.97,3.79,0.0
20200825:2210,0.0,0.0,18.15,4.28,0.0
20200825:2310,0.0,0.0,18.14,4.55,0.0
20200826:0010,0.0,0.0,18.22,4.69,0.0
20200826:0110,0.0,0.0,18.43,4.69,0.0
20200826:0210,0.0,0.0,18.54,4.55,0.0
20200826:0310,0.0,0.0,18.26,4.69,0.0
20200826:0410,0.0,0.0,17.72,5.31,0.0
20200826:0510,36.36,7.04,17.12,6.07,0.0
20200826:0610,92.51,16.35,17.18,6.41,0.0
20200826:0710,161.46,25.54,18.02,7.1,0.0
20200826:0810,195.35,34.12,17.81,7.86,0.0
20200826:0910,110.68,41.48,17.51,7.79,0.0
20200826:1010,140.0,46.74,17.49,8.55,0.0
20200826:1110,108.79,48.96,18.08,8.76,0.0
20200826:1210,109.73,47.61,18.53,8.55,0.0
20200826:1310,96.49,43.02,18.82,9.31,0.0
20200826:1410,68.11,36.1,18.82,8.9,0.0
20200826:1510,154.5,27.75,18.37,7.45,0.0
20200826:1610,121.27,18.67,17.88,7.79,0.0
20200826:1710,23.65,9.35,17.36,8.34,0.0
20200826:1810,0.0,0.0,16.98,7.86,0.0
20200826:1910,0.0,0.0,16.38,7.86,0.0
20200826:2010,0.0,0.0,16.23,7.66,0.0
20200826:2110,0.0,0.0,16.11,7.31,0.0
20200826:2210,0.0,0.0,15.98,6.97,0.0
20200826:2310,0.0,0.0,15.5,6.55,0.0
20200827:0010,0.0,0.0,14.93,6.21,0.0
20200827:0110,0.0,0.0,14.67,5.93,0.0
20200827:0210,0.0,0.0,14.46,5.59,0.0
20200827:0310,0.0,0.0,14.22,5.17,0.0
20200827:0410,0.0,0.0,13.95,4.83,0.0
20200827:0510,13.24,6.81,13.84,4.41,0.0
20200827:0610,125.76,16.13,13.97,4.76,0.0
20200827:0710,186.26,25.31,14.82,4.9,0.0
20200827:0810,369.8,33.87,15.37,5.24,0.0
20200827:0910,359.88,41.2,16.14,4.97,0.0
20200827:1010,386.93,46.43,16.82,4.41,0.0
20200827:1110,240.77,48.62,17.16,4.14,0.0
20200827:1210,399.71,47.26,17.64,4.28,0.0
20200827:1310,497.74,42.67,18.0,4.0,0.0
20200827:1410,498.16,35.76,18.16,3.52,0.0
20200827:1510,504.72,27.43,18.52,3.1,0.0
20200827:1610,229.66,18.35,18.68,2.41,0.0
20200827:1710,86.31,9.03,18.38,1.31,0.0
20200827:1810,0.0,0.0,18.11,0.21,0.0
20200827:1910,0.0,0.0,15.33,1.59,0.0
20200827:2010,0.0,0.0,14.35,2.07,0.0
20200827:2110,0.0,0.0,13.97,2.28,0.0
20200827:2210,0.0,0.0,14.05,2.48,0.0
20200827:2310,0.0,0.0,14.02,2.76,0.0
20200828:0010,0.0,0.0,14.01,2.62,0.0
20200828:0110,0.0,0.0,13.87,2.69,0.0
20200828:0210,0.0,0.0,13.98,2.76,0.0
20200828:0310,0.0,0.0,14.04,2.9,0.0
20200828:0410,0.0,0.0,13.63,3.03,0.0
20200828:0510,6.62,6.59,13.63,2.97,0.0
20200828:0610,138.75,15.9,14.34,3.03,0.0
20200828:0710,366.17,25.07,15.65,2.69,0.0
20200828:0810,287.81,33.62,17.37,4.07,0.0
20200828:0910,386.05,40.92,18.92,4.69,0.0
20200828:1010,341.65,46.11,20.01,4.34,0.0
20200828:1110,644.64,48.27,21.01,4.69,0.0
20200828:1210,530.34,46.9,21.56,4.62,0.0
20200828:1310,524.89,42.32,22.26,4.62,0.0
20200828:1410,421.21,35.43,22.69,4.76,0.0
20200828:1510,97.44,27.1,22.29,4.21,0.0
20200828:1610,80.41,18.03,21.58,3.03,0.0
20200828:1710,27.43,8.71,20.63,2.55,0.0
20200828:1810,0.0,0.0,19.41,2.48,0.0
20200828:1910,0.0,0.0,17.61,2.0,0.0
20200828:2010,0.0,0.0,16.89,1.79,0.0
20200828:2110,0.0,0.0,16.36,1.93,0.0
20200828:2210,0.0,0.0,15.86,2.07,0.0
20200828:2310,0.0,0.0,15.28,2.0,0.0
20200829:0010,0.0,0.0,14.67,1.93,0.0
20200829:0110,0.0,0.0,14.11,1.93,0.0
20200829:0210,0.0,0.0,13.47,1.93,0.0
20200829:0310,0.0,0.0,12.92,2.14,0.0
20200829:0410,0.0,0.0,12.43,2.28,0.0
20200829:0510,9.96,6.36,11.99,2.14,0.0
20200829:0610,64.33,15.68,13.47,1.86,0.0
20200829:0710,63.38,24.84,14.7,2.97,0.0
20200829:0810,380.2,33.37,15.74,3.59,0.0
20200829:0910,683.57,40.63,17.02,3.66,0.0
20200829:1010,697.58,45.79,18.38,4.41,0.0
20200829:1110,463.12,47.92,19.35,4.76,0.0
20200829:1210,605.6,46.54,19.93,4.62,0.0
20200829:1310,480.85,41.97,20.14,3.93,0.0
20200829:1410,486.69,35.09,20.14,3.52,0.0
20200829:1510,303.9,26.77,20.03,3.31,0.0
20200829:1610,152.77,17.71,19.81,2.97,0.0
20200829:1710,46.99,8.39,19.24,2.14,0.0
20200829:1810,0.0,0.0,18.23,1.72,0.0
20200829:1910,0.0,0.0,16.66,1.17,0.0
20200829:2010,0.0,0.0,16.12,1.03,0.0
20200829:2110,0.0,0.0,16.27,0.9,0.0
20200829:2210,0.0,0.0,16.12,0.83,0.0
20200829:2310,0.0,0.0,15.99,0.76,0.0
20200830:0010,0.0,0.0,15.86,0.41,0.0
20200830:0110,0.0,0.0,15.57,0.41,0.0
20200830:0210,0.0,0.0,14.16,1.1,0.0
20200830:0310,0.0,0.0,13.37,1.17,0.0
20200830:0410,0.0,0.0,13.33,1.03,0.0
20200830:0510,34.39,6.13,12.9,1.1,0.0
20200830:0610,106.72,15.45,13.88,0.76,0.0
20200830:0710,294.37,24.6,15.69,1.17,0.0
20200830:0810,329.36,33.11,17.58,1.66,0.0
20200830:0910,280.11,40.34,18.73,1.93,0.0
20200830:1010,323.22,45.46,19.62,2.48,0.0
20200830:1110,412.74,47.56,19.94,2.76,0.0
20200830:1210,316.55,46.17,20.24,2.9,0.0
20200830:1310,129.6,41.61,20.81,3.24,0.0
20200830:1410,81.35,34.74,20.92,3.24,0.0
20200830:1510,54.87,26.44,20.46,2.9,0.0
20200830:1610,20.81,17.38,19.48,2.34,0.0
20200830:1710,41.44,8.06,18.12,1.79,0.0
20200830:1810,0.0,0.0,16.87,1.93,0.0
20200830:1910,0.0,0.0,15.13,2.41,0.0
20200830:2010,0.0,0.0,14.88,2.48,0.0
20200830:2110,0.0,0.0,14.66,2.34,0.0
20200830:2210,0.0,0.0,14.41,2.34,0.0
20200830:2310,0.0,0.0,14.15,2.21,0.0
20200831:0010,0.0,0.0,13.95,2.07,0.0
20200831:0110,0.0,0.0,13.76,2.07,0.0
20200831:0210,0.0,0.0,13.57,2.07,0.0
20200831:0310,0.0,0.0,13.23,1.93,0.0
20200831:0410,0.0,0.0,12.93,1.79,0.0
20200831:0510,29.87,5.9,12.75,1.66,0.0
20200831:0610,146.48,15.22,13.24,1.45,0.0
20200831:0710,114.46,24.36,14.12,3.03,0.0
20200831:0810,138.11,32.85,15.1,2.55,0.0
20200831:0910,147.57,40.05,15.96,2.28,0.0
20200831:1010,216.18,45.13,17.11,2.34,0.0
20200831:1110,310.44,47.21,17.6,2.28,0.0
20200831:1210,266.28,45.8,18.34,2.28,0.0
20200831:1310,244.51,41.25,18.7,2.21,0.0
20200831:1410,188.85,34.39,18.77,2.34,0.0
20200831:1510,306.13,26.1,18.01,2.48,0.0
20200831:1610,38.79,17.05,16.69,2.34,0.0
20200831:1710,42.33,7.73,16.53,2.28,0.0
20200831:1810,0.0,0.0,15.48,2.14,0.0
20200831:1910,0.0,0.0,15.47,1.79,0.0
20200831:2010,0.0,0.0,15.01,1.93,0.0
20200831:2110,0.0,0.0,14.29,1.72,0.0
20200831:2210,0.0,0.0,13.59,1.45,0.0
20200831:2310,0.0,0.0,12.75,1.31,0.0
20200901:0010,0.0,0.0,12.24,1.45,0.0
20200901:0110,0.0,0.0,11.83,1.45,0.0
20200901:0210,0.0,0.0,11.27,1.52,0.0
20200901:0310,0.0,0.0,10.9,1.59,0.0
20200901:0410,0.0,0.0,10.55,1.66,0.0
20200901:0510,30.77,5.67,10.3,1.52,0.0
20200901:0610,105.1,14.99,11.75,1.17,0.0
20200901:0710,174.15,24.12,13.09,1.79,0.0
20200901:0810,190.84,32.59,14.04,2.41,0.0
20200901:0910,284.25,39.76,14.65,2.28,0.0
20200901:1010,431.5,44.81,15.84,2.34,0.0
20200901:1110,514.44,46.85,16.61,2.34,0.0
20200901:1210,472.76,45.44,17.48,2.41,0.0
20200901:1310,122.98,40.89,17.94,2.62,0.0
20200901:1410,83.25,34.04,18.17,2.97,0.0
20200901:1510,236.72,25.76,17.75,3.03,0.0
20200901:1610,98.91,16.72,17.49,2.76,0.0
20200901:1710,28.38,7.4,16.99,2.21,0.0
20200901:1810,0.0,0.0,15.77,1.72,0.0
20200901:1910,0.0,0.0,14.42,1.31,0.0
20200901:2010,0.0,0.0,13.24,1.38,0.0
20200901:2110,0.0,0.0,12.44,1.38,0.0
20200901:2210,0.0,0.0,12.46,1.17,0.0
20200901:2310,0.0,0.0,12.25,1.1,0.0
20200902:0010,0.0,0.0,12.01,1.1,0.0
20200902:0110,0.0,0.0,11.36,1.17,0.0
20200902:0210,0.0,0.0,10.94,1.17,0.0
20200902:0310,0.0,0.0,10.8,1.03,0.0
20200902:0410,0.0,0.0,10.59,0.97,0.0
20200902:0510,14.48,5.44,10.19,1.03,0.0
20200902:0610,144.87,14.76,11.62,0.62,0.0
20200902:0710,223.75,23.88,12.43,0.97,0.0
20200902:0810,566.41,32.33,13.91,1.1,0.0
20200902:0910,817.79,39.47,15.16,1.24,0.0
20200902:1010,638.61,44.47,16.48,1.38,0.0
20200902:1110,201.49,46.49,16.96,1.86,0.0
20200902:1210,487.18,45.06,17.67,2.28,0.0
20200902:1310,683.3,40.52,18.0,2.48,0.0
20200902:1410,559.77,33.69,18.34,2.62,0.0
20200902:1510,280.17,25.42,18.46,2.69,0.0
20200902:1610,108.7,16.38,18.18,2.62,0.0
20200902:1710,47.88,7.06,17.53,1.93,0.0
20200902:1810,0.0,0.0,16.42,1.66,0.0
20200902:1910,0.0,0.0,15.23,1.45,0.0
20200902:2010,0.0,0.0,13.76,1.45,0.0
20200902:2110,0.0,0.0,12.55,1.59,0.0
20200902:2210,0.0,0.0,11.61,1.59,0.0
20200902:2310,0.0,0.0,10.94,1.52,0.0
20200903:0010,0.0,0.0,10.41,1.52,0.0
20200903:0110,0.0,0.0,9.69,1.66,0.0
20200903:0210,0.0,0.0,9.05,1.86,0.0
20200903:0310,0.0,0.0,8.86,1.72,0.0
20200903:0410,0.0,0.0,8.77,1.59,0.0
20200903:0510,28.06,5.21,8.69,1.45,0.0
20200903:0610,175.09,14.53,10.44,0.97,0.0
20200903:0710,403.23,23.64,13.57,1.17,0.0
20200903:0810,551.65,32.06,15.74,1.93,0.0
20200903:0910,748.73,39.17,17.33,2.62,0.0
20200903:1010,673.17,44.14,18.58,2.97,0.0
20200903:1110,799.46,46.13,19.55,3.52,0.0
20200903:1210,356.33,44.69,20.18,4.14,0.0
20200903:1310,355.64,40.15,20.25,5.17,0.0
20200903:1410,157.03,33.33,19.39,4.55,0.0
20200903:1510,125.36,25.08,18.41,4.14,0.0
20200903:1610,137.13,16.04,16.91,3.66,0.0
20200903:1710,38.67,6.73,15.51,3.72,0.0
20200903:1810,0.0,0.0,14.75,4.07,0.0
20200903:1910,0.0,0.0,14.11,4.07,0.0
20200903:2010,0.0,0.0,13.97,4.07,0.0
20200903:2110,0.0,0.0,13.98,4.07,0.0
20200903:2210,0.0,0.0,14.1,4.07,0.0
20200903:2310,0.0,0.0,14.1,3.93,0.0
20200904:0010,0.0,0.0,14.27,3.72,0.0
20200904:0110,0.0,0.0,14.58,3.66,0.0
20200904:0210,0.0,0.0,14.88,3.66,0.0
20200904:0310,0.0,0.0,15.57,3.86,0.0
20200904:0410,0.0,0.0,16.1,3.79,0.0
20200904:0510,19.01,4.98,16.46,3.79,0.0
20200904:0610,41.62,14.3,16.71,3.72,0.0
20200904:0710,127.7,23.4,17.28,3.24,0.0
20200904:0810,363.97,31.8,17.59,3.52,0.0
20200904:0910,311.2,38.87,17.68,3.38,0.0
20200904:1010,297.49,43.81,18.92,4.07,0.0
20200904:1110,234.76,45.76,20.21,4.34,0.0
20200904:1210,627.2,44.31,21.16,4.76,0.0
20200904:1310,321.28,39.78,21.73,5.38,0.0
20200904:1410,238.26,32.97,22.07,5.31,0.0
20200904:1510,398.56,24.73,22.01,4.69,0.0
20200904:1610,177.58,15.7,21.92,3.72,0.0
20200904:1710,29.3,6.39,20.99,2.55,0.0
20200904:1810,0.0,0.0,19.93,2.14,0.0
20200904:1910,0.0,0.0,18.43,1.52,0.0
20200904:2010,0.0,0.0,18.23,1.52,0.0
20200904:2110,0.0,0.0,17.86,1.59,0.0
20200904:2210,0.0,0.0,17.57,1.52,0.0
20200904:2310,0.0,0.0,17.25,1.52,0.0
20200905:0010,0.0,0.0,16.8,1.45,0.0
20200905:0110,0.0,0.0,16.24,1.45,0.0
20200905:0210,0.0,0.0,15.32,1.66,0.0
20200905:0310,0.0,0.0,14.54,1.79,0.0
20200905:0410,0.0,0.0,14.28,1.79,0.0
20200905:0510,3.62,4.74,14.31,1.72,0.0
20200905:0610,20.81,14.06,14.97,1.66,0.0
20200905:0710,47.3,23.15,15.21,2.07,0.0
20200905:0810,127.71,31.53,15.31,2.34,0.0
20200905:0910,109.73,38.57,15.18,2.34,0.0
20200905:1010,121.09,43.47,15.35,2.62,0.0
20200905:1110,86.08,45.39,15.46,2.83,0.0
20200905:1210,172.17,43.93,15.42,2.83,0.0
20200905:1310,304.89,39.4,15.08,2.48,0.0
20200905:1410,109.73,32.61,14.98,2.21,0.0
20200905:1510,158.96,24.38,15.17,2.34,0.0
20200905:1610,110.44,15.36,15.33,2.55,0.0
20200905:1710,34.99,6.04,15.06,2.34,0.0
20200905:1810,0.0,0.0,14.41,2.14,0.0
20200905:1910,0.0,0.0,13.54,2.41,0.0
20200905:2010,0.0,0.0,12.8,2.28,0.0
20200905:2110,0.0,0.0,12.18,2.0,0.0
20200905:2210,0.0,0.0,11.7,2.0,0.0
20200905:2310,0.0,0.0,11.33,2.0,0.0
20200906:0010,0.0,0.0,11.06,2.14,0.0
20200906:0110,0.0,0.0,10.64,2.21,0.0
20200906:0210,0.0,0.0,9.96,2.21,0.0
20200906:0310,0.0,0.0,9.32,2.28,0.0
20200906:0410,0.0,0.0,8.79,2.14,0.0
20200906:0510,22.63,4.51,8.28,2.14,0.0
20200906:0610,154.6,13.83,9.23,1.79,0.0
20200906:0710,379.9,22.9,12.07,2.48,0.0
20200906:0810,575.47,31.26,13.56,3.03,0.0
20200906:0910,754.33,38.27,14.85,3.52,0.0
20200906:1010,827.31,43.13,15.82,3.72,0.0
20200906:1110,850.73,45.02,16.77,3.66,0.0
20200906:1210,766.15,43.55,17.31,3.52,0.0
20200906:1310,649.76,39.03,17.37,3.31,0.0
20200906:1410,478.69,32.25,17.25,2.9,0.0
20200906:1510,372.04,24.02,16.96,2.41,0.0
20200906:1610,262.6,15.01,16.56,1.66,0.0
20200906:1710,45.68,5.7,16.16,1.38,0.0
20200906:1810,0.0,0.0,14.88,1.52,0.0
20200906:1910,0.0,0.0,13.45,1.45,0.0
20200906:2010,0.0,0.0,11.93,1.52,0.0
20200906:2110,0.0,0.0,10.79,1.59,0.0
20200906:2210,0.0,0.0,9.68,1.66,0.0
20200906:2310,0.0,0.0,9.11,1.66,0.0
20200907:0010,0.0,0.0,8.71,1.59,0.0
20200907:0110,0.0,0.0,8.39,1.59,0.0
20200907:0210,0.0,0.0,7.86,1.66,0.0
20200907:0310,0.0,0.0,7.48,1.79,0.0
20200907:0410,0.0,0.0,7.26,1.86,0.0
20200907:0510,18.1,4.27,7.11,1.79,0.0
20200907:0610,114.75,13.59,8.75,1.38,0.0
20200907:0710,230.42,22.66,12.73,1.86,0.0
20200907:0810,481.09,30.99,14.28,2.34,0.0
20200907:0910,734.96,37.96,15.53,2.62,0.0
20200907:1010,722.49,42.79,16.49,2.76,0.0
20200907:1110,569.29,44.65,17.22,2.9,0.0
20200907:1210,906.7,43.17,17.72,2.76,0.0
20200907:1310,826.58,38.65,18.18,2.62,0.0
20200907:1410,686.76,31.88,18.54,2.69,0.0
20200907:1510,492.08,23.67,18.44,2.62,0.0
20200907:1610,257.44,14.66,18.14,2.07,0.0
20200907:1710,42.56,5.35,17.33,1.24,0.0
20200907:1810,0.0,0.0,16.29,0.76,0.0
20200907:1910,0.0,0.0,15.84,0.55,0.0
20200907:2010,0.0,0.0,14.65,0.9,0.0
20200907:2110,0.0,0.0,12.9,1.17,0.0
20200907:2210,0.0,0.0,11.79,1.31,0.0
20200907:2310,0.0,0.0,11.44,1.31,0.0
20200908:0010,0.0,0.0,10.92,1.38,0.0
20200908:0110,0.0,0.0,9.56,1.66,0.0
20200908:0210,0.0,0.0,9.04,1.72,0.0
20200908:0310,0.0,0.0,8.57,1.86,0.0
20200908:0410,0.0,0.0,8.56,1.86,0.0
20200908:0510,19.01,4.03,8.65,2.0,0.0
20200908:0610,178.52,13.35,10.16,1.93,0.0
20200908:0710,343.94,22.41,14.11,2.48,0.0
20200908:0810,554.64,30.72,16.1,3.72,0.0
20200908:0910,732.79,37.66,17.85,4.21,0.0
20200908:1010,714.64,42.44,19.09,4.48,0.0
20200908:1110,745.75,44.28,19.5,4.55,0.0
20200908:1210,946.42,42.78,19.47,4.14,0.0
20200908:1310,869.4,38.27,20.14,4.14,0.0
20200908:1410,514.33,31.51,20.97,4.14,0.0
20200908:1510,249.97,23.31,21.38,3.93,0.0
20200908:1610,128.69,14.31,21.12,3.1,0.0
20200908:1710,27.98,5.0,20.07,2.28,0.0
20200908:1810,0.0,0.0,19.12,1.86,0.0
20200908:1910,0.0,0.0,17.48,1.52,0.0
20200908:2010,0.0,0.0,16.39,1.45,0.0
20200908:2110,0.0,0.0,15.8,1.45,0.0
20200908:2210,0.0,0.0,15.31,1.38,0.0
20200908:2310,0.0,0.0,15.02,1.31,0.0
20200909:0010,0.0,0.0,14.64,1.24,0.0
20200909:0110,0.0,0.0,14.19,1.24,0.0
20200909:0210,0.0,0.0,14.04,1.1,0.0
20200909:0310,0.0,0.0,13.95,1.03,0.0
20200909:0410,0.0,0.0,13.65,1.03,0.0
20200909:0510,17.2,3.8,13.11,1.17,0.0
20200909:0610,144.76,13.11,14.16,0.9,0.0
20200909:0710,366.55,22.15,16.73,1.38,0.0
20200909:0810,629.53,30.44,18.47,2.41,0.0
20200909:0910,777.1,37.35,19.8,3.1,0.0
20200909:1010,862.93,42.1,21.19,3.45,0.0
