Latitude (decimal degrees):	51.498
Longitude (decimal degrees):	10.811
Elevation (m):	201
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 4 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20201116:1610,0.0,0.0,0.0,0.0,9.03,3.86,0.0
20201116:1710,0.0,0.0,0.0,0.0,8.91,3.93,0.0
20201116:1810,0.0,0.0,0.0,0.0,9.1,3.86,0.0
20201116:1910,0.0,0.0,0.0,0.0,8.49,3.59,0.0
20201116:2010,0.0,0.0,0.0,0.0,8.52,3.59,0.0
20201116:2110,0.0,0.0,0.0,0.0,8.72,3.66,0.0
20201116:2210,0.0,0.0,0.0,0.0,9.0,3.93,0.0
20201116:2310,0.0,0.0,0.0,0.0,9.04,4.07,0.0
20201117:0010,0.0,0.0,0.0,0.0,8.83,3.93,0.0
20201117:0110,0.0,0.0,0.0,0.0,8.47,3.93,0.0
20201117:0210,0.0,0.0,0.0,0.0,8.21,3.79,0.0
20201117:0310,0.0,0.0,0.0,0.0,8.11,3.59,0.0
20201117:0410,0.0,0.0,0.0,0.0,8.01,3.45,0.0
20201117:0510,0.0,0.0,0.0,0.0,8.03,3.52,0.0
20201117:0610,0.0,0.0,0.0,0.0,8.1,3.79,0.0
20201117:0710,0.0,2.8,0.04,3.44,8.23,3.93,0.0
20201117:0810,0.0,32.64,0.47,10.26,8.4,4.28,0.0
20201117:0910,0.0,58.75,0.84,15.48,8.58,4.41,0.0
20201117:1010,2.28,91.71,1.33,18.67,8.62,4.48,0.0
20201117:1110,0.0,56.89,0.82,19.53,8.68,4.48,0.0
20201117:1210,0.0,51.29,0.74,17.96,8.81,4.48,0.0
20201117:1310,0.0,45.7,0.66,14.12,9.0,4.41,0.0
20201117:1410,10.33,48.56,0.71,8.38,9.21,4.28,0.0
20201117:1510,0.0,0.0,0.0,0.0,9.34,4.14,0.0
20201117:1610,0.0,0.0,0.0,0.0,9.18,4.14,0.0
20201117:1710,0.0,0.0,0.0,0.0,9.29,4.14,0.0
20201117:1810,0.0,0.0,0.0,0.0,9.39,4.07,0.0
20201117:1910,0.0,0.0,0.0,0.0,9.32,4.0,0.0
20201117:2010,0.0,0.0,0.0,0.0,9.41,3.86,0.0
20201117:2110,0.0,0.0,0.0,0.0,9.45,3.72,0.0
20201117:2210,0.0,0.0,0.0,0.0,9.38,3.38,0.0
20201117:2310,0.0,0.0,0.0,0.0,9.29,3.03,0.0
20201118:0010,0.0,0.0,0.0,0.0,9.26,2.83,0.0
20201118:0110,0.0,0.0,0.0,0.0,9.14,2.69,0.0
20201118:0210,0.0,0.0,0.0,0.0,9.06,2.69,0.0
20201118:0310,0.0,0.0,0.0,0.0,8.91,2.62,0.0
20201118:0410,0.0,0.0,0.0,0.0,8.67,2.62,0.0
20201118:0510,0.0,0.0,0.0,0.0,8.46,2.69,0.0
20201118:0610,0.0,0.0,0.0,0.0,8.06,2.62,0.0
20201118:0710,0.0,5.6,0.08,3.2,7.97,2.28,0.0
20201118:0810,0.0,44.76,0.64,10.02,8.35,2.55,0.0
20201118:0910,0.0,41.03,0.59,15.24,9.07,3.59,0.0
20201118:1010,0.0,45.7,0.66,18.43,9.74,4.07,0.0
20201118:1110,0.0,41.97,0.6,19.29,10.13,4.07,0.0
20201118:1210,0.0,58.75,0.84,17.73,10.76,4.0,0.0
20201118:1310,215.55,133.38,2.38,13.91,11.31,4.0,0.0
20201118:1410,203.64,78.83,1.39,8.19,11.17,2.9,0.0
20201118:1510,0.0,0.0,0.0,0.0,10.34,2.55,0.0
20201118:1610,0.0,0.0,0.0,0.0,9.25,2.48,0.0
20201118:1710,0.0,0.0,0.0,0.0,8.51,2.62,0.0
20201118:1810,0.0,0.0,0.0,0.0,8.15,2.76,0.0
20201118:1910,0.0,0.0,0.0,0.0,7.83,2.83,0.0
20201118:2010,0.0,0.0,0.0,0.0,7.73,3.24,0.0
20201118:2110,0.0,0.0,0.0,0.0,7.78,3.59,0.0
20201118:2210,0.0,0.0,0.0,0.0,7.99,3.93,0.0
20201118:2310,0.0,0.0,0.0,0.0,8.09,4.21,0.0
20201119:0010,0.0,0.0,0.0,0.0,8.22,4.28,0.0
20201119:0110,0.0,0.0,0.0,0.0,8.47,4.41,0.0
20201119:0210,0.0,0.0,0.0,0.0,8.76,4.48,0.0
20201119:0310,0.0,0.0,0.0,0.0,9.13,4.48,0.0
20201119:0410,0.0,0.0,0.0,0.0,9.2,4.41,0.0
20201119:0510,0.0,0.0,0.0,0.0,9.49,4.55,0.0
20201119:0610,0.0,0.0,0.0,0.0,9.73,4.69,0.0
20201119:0710,18.28,16.18,0.25,2.97,9.7,4.83,0.0
20201119:0810,0.0,15.85,0.23,9.78,9.62,4.83,0.0
20201119:0910,0.0,24.25,0.35,14.99,9.19,5.45,0.0
20201119:1010,494.87,130.64,3.91,18.18,8.55,5.24,0.0
20201119:1110,319.19,179.56,3.59,19.05,8.59,6.28,0.0
20201119:1210,21.7,121.8,1.81,17.51,9.07,7.52,0.0
20201119:1310,13.46,87.44,1.29,13.71,8.98,5.93,0.0
20201119:1410,0.0,30.78,0.44,8.01,8.83,5.79,0.0
20201119:1510,0.0,0.0,0.0,0.0,8.19,5.38,0.0
20201119:1610,0.0,0.0,0.0,0.0,7.7,5.24,0.0
20201119:1710,0.0,0.0,0.0,0.0,7.02,4.83,0.0
20201119:1810,0.0,0.0,0.0,0.0,6.38,4.34,0.0
20201119:1910,0.0,0.0,0.0,0.0,5.97,4.0,0.0
20201119:2010,0.0,0.0,0.0,0.0,5.12,3.45,0.0
20201119:2110,0.0,0.0,0.0,0.0,4.26,3.31,0.0
20201119:2210,0.0,0.0,0.0,0.0,3.56,3.31,0.0
20201119:2310,0.0,0.0,0.0,0.0,3.1,3.31,0.0
20201120:0010,0.0,0.0,0.0,0.0,2.68,3.38,0.0
20201120:0110,0.0,0.0,0.0,0.0,2.34,3.52,0.0
20201120:0210,0.0,0.0,0.0,0.0,2.06,3.45,0.0
20201120:0310,0.0,0.0,0.0,0.0,1.83,3.31,0.0
20201120:0410,0.0,0.0,0.0,0.0,1.69,3.24,0.0
20201120:0510,0.0,0.0,0.0,0.0,1.42,3.24,0.0
20201120:0610,0.0,0.0,0.0,0.0,1.32,3.31,0.0
20201120:0710,0.0,2.8,0.04,2.75,1.69,3.17,0.0
20201120:0810,2.98,47.1,0.68,9.55,2.48,3.31,0.0
20201120:0910,2.49,80.61,1.17,14.75,3.32,4.28,0.0
20201120:1010,0.0,64.35,0.92,17.95,3.76,4.07,0.0
20201120:1110,23.32,132.36,1.97,18.82,4.45,3.59,0.0
20201120:1210,0.0,61.55,0.88,17.29,4.85,3.31,0.0
20201120:1310,16.33,88.04,1.3,13.51,4.95,3.31,0.0
20201120:1410,83.91,71.34,1.06,7.83,4.89,3.31,0.0
20201120:1510,0.0,0.0,0.0,0.0,3.94,2.62,0.0
20201120:1610,0.0,0.0,0.0,0.0,2.97,2.34,0.0
20201120:1710,0.0,0.0,0.0,0.0,2.2,2.07,0.0
20201120:1810,0.0,0.0,0.0,0.0,1.65,1.86,0.0
20201120:1910,0.0,0.0,0.0,0.0,1.41,1.86,0.0
20201120:2010,0.0,0.0,0.0,0.0,0.91,2.0,0.0
20201120:2110,0.0,0.0,0.0,0.0,0.39,1.86,0.0
20201120:2210,0.0,0.0,0.0,0.0,-0.03,1.93,0.0
20201120:2310,0.0,0.0,0.0,0.0,-0.16,1.93,0.0
20201121:0010,0.0,0.0,0.0,0.0,-0.48,1.79,0.0
20201121:0110,0.0,0.0,0.0,0.0,-1.23,1.79,0.0
20201121:0210,0.0,0.0,0.0,0.0,-1.88,1.93,0.0
20201121:0310,0.0,0.0,0.0,0.0,-2.16,2.07,0.0
20201121:0410,0.0,0.0,0.0,0.0,-2.27,2.07,0.0
20201121:0510,0.0,0.0,0.0,0.0,-2.24,2.21,0.0
20201121:0610,0.0,0.0,0.0,0.0,-1.75,2.55,0.0
20201121:0710,7.05,9.64,0.15,2.52,-0.2,3.52,0.0
20201121:0810,0.0,17.72,0.25,9.32,0.92,3.93,0.0
20201121:0910,0.0,35.44,0.51,14.52,1.89,4.07,0.0
20201121:1010,0.0,52.22,0.75,17.72,2.83,4.07,0.0
20201121:1110,169.25,172.19,2.92,18.6,3.17,4.14,0.0
20201121:1210,85.86,145.76,2.29,17.08,3.64,4.21,0.0
20201121:1310,33.01,96.43,1.45,13.32,4.02,4.14,0.0
20201121:1410,89.23,69.19,1.03,7.66,4.07,3.93,0.0
20201121:1510,0.0,0.0,0.0,0.0,4.01,4.34,0.0
20201121:1610,0.0,0.0,0.0,0.0,4.0,4.34,0.0
20201121:1710,0.0,0.0,0.0,0.0,4.07,4.41,0.0
20201121:1810,0.0,0.0,0.0,0.0,4.02,4.34,0.0
20201121:1910,0.0,0.0,0.0,0.0,3.52,4.28,0.0
20201121:2010,0.0,0.0,0.0,0.0,3.61,4.34,0.0
20201121:2110,0.0,0.0,0.0,0.0,3.73,4.41,0.0
20201121:2210,0.0,0.0,0.0,0.0,3.84,4.34,0.0
20201121:2310,0.0,0.0,0.0,0.0,3.88,4.28,0.0
20201122:0010,0.0,0.0,0.0,0.0,4.01,4.07,0.0
20201122:0110,0.0,0.0,0.0,0.0,4.15,3.93,0.0
20201122:0210,0.0,0.0,0.0,0.0,4.28,3.86,0.0
20201122:0310,0.0,0.0,0.0,0.0,4.37,4.0,0.0
20201122:0410,0.0,0.0,0.0,0.0,4.52,4.07,0.0
20201122:0510,0.0,0.0,0.0,0.0,4.75,4.14,0.0
20201122:0610,0.0,0.0,0.0,0.0,4.9,4.28,0.0
20201122:0710,0.0,0.0,0.0,0.0,4.52,4.55,0.0
20201122:0810,6.19,49.56,0.72,9.1,4.81,4.55,0.0
20201122:0910,0.0,32.64,0.47,14.29,5.06,3.93,0.0
20201122:1010,0.0,48.49,0.7,17.49,5.48,4.07,0.0
20201122:1110,0.0,41.97,0.6,18.38,5.95,4.55,0.0
20201122:1210,0.0,30.78,0.44,16.88,6.26,4.41,0.0
20201122:1310,0.0,18.65,0.27,13.14,6.42,4.0,0.0
20201122:1410,0.0,8.39,0.12,7.49,6.58,3.93,0.0
20201122:1510,0.0,0.0,0.0,0.0,6.75,3.52,0.0
20201122:1610,0.0,0.0,0.0,0.0,6.85,3.31,0.0
20201122:1710,0.0,0.0,0.0,0.0,6.93,3.17,0.0
20201122:1810,0.0,0.0,0.0,0.0,6.95,3.1,0.0
20201122:1910,0.0,0.0,0.0,0.0,6.33,2.97,0.0
20201122:2010,0.0,0.0,0.0,0.0,6.33,3.17,0.0
20201122:2110,0.0,0.0,0.0,0.0,6.32,3.1,0.0
20201122:2210,0.0,0.0,0.0,0.0,6.3,3.1,0.0
20201122:2310,0.0,0.0,0.0,0.0,6.34,3.24,0.0
20201123:0010,0.0,0.0,0.0,0.0,6.45,3.24,0.0
20201123:0110,0.0,0.0,0.0,0.0,6.62,3.31,0.0
20201123:0210,0.0,0.0,0.0,0.0,6.55,2.97,0.0
20201123:0310,0.0,0.0,0.0,0.0,6.34,2.97,0.0
20201123:0410,0.0,0.0,0.0,0.0,5.89,3.45,0.0
20201123:0510,0.0,0.0,0.0,0.0,5.14,3.38,0.0
20201123:0610,0.0,0.0,0.0,0.0,4.39,3.24,0.0
20201123:0710,0.0,0.0,0.0,0.0,4.84,3.03,0.0
20201123:0810,47.26,71.14,1.07,8.87,4.92,3.1,0.0
20201123:0910,136.4,132.6,2.18,14.07,5.54,2.83,0.0
20201123:1010,79.36,147.13,2.3,17.27,6.35,3.86,0.0
20201123:1110,200.61,176.43,3.04,18.17,7.13,4.76,0.0
20201123:1210,124.74,154.02,2.48,16.69,7.37,4.21,0.0
20201123:1310,70.25,111.29,1.7,12.96,7.46,3.79,0.0
20201123:1410,192.94,76.54,1.25,7.33,7.22,2.9,0.0
20201123:1510,0.0,0.0,0.0,0.0,6.19,2.21,0.0
20201123:1610,0.0,0.0,0.0,0.0,4.89,2.21,0.0
20201123:1710,0.0,0.0,0.0,0.0,4.03,2.21,0.0
20201123:1810,0.0,0.0,0.0,0.0,3.35,2.14,0.0
20201123:1910,0.0,0.0,0.0,0.0,2.19,2.07,0.0
20201123:2010,0.0,0.0,0.0,0.0,1.18,1.93,0.0
20201123:2110,0.0,0.0,0.0,0.0,0.46,1.72,0.0
20201123:2210,0.0,0.0,0.0,0.0,-0.35,1.79,0.0
20201123:2310,0.0,0.0,0.0,0.0,-0.77,1.86,0.0
20201124:0010,0.0,0.0,0.0,0.0,-0.35,1.66,0.0
20201124:0110,0.0,0.0,0.0,0.0,-1.12,1.79,0.0
20201124:0210,0.0,0.0,0.0,0.0,-1.16,2.0,0.0
20201124:0310,0.0,0.0,0.0,0.0,0.58,1.93,0.0
20201124:0410,0.0,0.0,0.0,0.0,1.88,2.0,0.0
20201124:0510,0.0,0.0,0.0,0.0,2.59,2.07,0.0
20201124:0610,0.0,0.0,0.0,0.0,2.83,2.14,0.0
20201124:0710,0.0,0.0,0.0,0.0,2.97,2.14,0.0
20201124:0810,28.89,62.08,0.92,8.66,3.32,1.72,0.0
20201124:0910,23.41,96.08,1.43,13.85,3.78,1.86,0.0
20201124:1010,4.85,98.74,1.43,17.05,4.69,2.48,0.0
20201124:1110,0.0,73.67,1.06,17.97,5.66,2.69,0.0
20201124:1210,0.0,68.08,0.98,16.5,6.34,2.55,0.0
20201124:1310,2.84,64.8,0.94,12.79,6.54,2.28,0.0
20201124:1410,15.72,45.16,0.66,7.18,6.3,1.79,0.0
20201124:1510,0.0,0.0,0.0,0.0,5.31,1.66,0.0
20201124:1610,0.0,0.0,0.0,0.0,4.07,1.72,0.0
20201124:1710,0.0,0.0,0.0,0.0,3.08,1.72,0.0
20201124:1810,0.0,0.0,0.0,0.0,2.41,1.72,0.0
20201124:1910,0.0,0.0,0.0,0.0,1.78,1.59,0.0
20201124:2010,0.0,0.0,0.0,0.0,2.11,1.52,0.0
20201124:2110,0.0,0.0,0.0,0.0,1.99,1.59,0.0
20201124:2210,0.0,0.0,0.0,0.0,2.08,1.66,0.0
20201124:2310,0.0,0.0,0.0,0.0,2.1,1.93,0.0
20201125:0010,0.0,0.0,0.0,0.0,2.01,1.86,0.0
20201125:0110,0.0,0.0,0.0,0.0,1.9,1.79,0.0
20201125:0210,0.0,0.0,0.0,0.0,1.9,1.79,0.0
20201125:0310,0.0,0.0,0.0,0.0,1.84,1.79,0.0
20201125:0410,0.0,0.0,0.0,0.0,1.65,1.66,0.0
20201125:0510,0.0,0.0,0.0,0.0,1.22,1.59,0.0
20201125:0610,0.0,0.0,0.0,0.0,1.01,1.52,0.0
20201125:0710,0.0,0.0,0.0,0.0,1.48,2.0,0.0
20201125:0810,3.27,40.61,0.59,8.45,1.98,1.79,0.0
20201125:0910,18.41,93.21,1.38,13.64,2.94,2.28,0.0
20201125:1010,205.4,163.59,2.85,16.85,4.17,2.55,0.0
20201125:1110,521.38,129.41,3.89,17.77,5.36,2.55,0.0
20201125:1210,451.33,134.17,3.44,16.31,6.43,2.48,0.0
20201125:1310,349.93,114.94,2.52,12.63,6.91,2.34,0.0
20201125:1410,212.02,72.62,1.22,7.04,6.74,1.93,0.0
20201125:1510,0.0,0.0,0.0,0.0,5.59,2.0,0.0
20201125:1610,0.0,0.0,0.0,0.0,4.34,2.07,0.0
20201125:1710,0.0,0.0,0.0,0.0,3.29,2.21,0.0
20201125:1810,0.0,0.0,0.0,0.0,2.48,2.21,0.0
20201125:1910,0.0,0.0,0.0,0.0,1.63,2.48,0.0
20201125:2010,0.0,0.0,0.0,0.0,1.38,2.41,0.0
20201125:2110,0.0,0.0,0.0,0.0,1.03,2.28,0.0
20201125:2210,0.0,0.0,0.0,0.0,0.76,2.28,0.0
20201125:2310,0.0,0.0,0.0,0.0,0.42,2.21,0.0
20201126:0010,0.0,0.0,0.0,0.0,0.04,2.14,0.0
20201126:0110,0.0,0.0,0.0,0.0,-0.07,2.14,0.0
20201126:0210,0.0,0.0,0.0,0.0,0.03,2.07,0.0
20201126:0310,0.0,0.0,0.0,0.0,0.08,2.0,0.0
20201126:0410,0.0,0.0,0.0,0.0,0.57,1.86,0.0
20201126:0510,0.0,0.0,0.0,0.0,1.4,1.66,0.0
20201126:0610,0.0,0.0,0.0,0.0,1.68,1.59,0.0
20201126:0710,0.0,0.0,0.0,0.0,1.77,2.14,0.0
20201126:0810,33.33,59.23,0.88,8.24,2.45,2.07,0.0
20201126:0910,0.0,57.82,0.83,13.43,3.21,2.21,0.0
20201126:1010,0.0,69.01,0.99,16.64,4.16,2.41,0.0
20201126:1110,12.22,109.45,1.61,17.58,4.85,2.48,0.0
20201126:1210,401.23,138.12,3.24,16.14,5.56,2.34,0.0
20201126:1310,23.17,85.91,1.27,12.47,5.86,2.07,0.0
20201126:1410,4.07,34.27,0.5,6.9,6.04,1.79,0.0
20201126:1510,0.0,0.0,0.0,0.0,5.22,1.66,0.0
20201126:1610,0.0,0.0,0.0,0.0,4.33,1.66,0.0
20201126:1710,0.0,0.0,0.0,0.0,3.86,1.45,0.0
20201126:1810,0.0,0.0,0.0,0.0,3.57,1.38,0.0
20201126:1910,0.0,0.0,0.0,0.0,3.31,1.52,0.0
20201126:2010,0.0,0.0,0.0,0.0,3.19,1.38,0.0
20201126:2110,0.0,0.0,0.0,0.0,3.02,1.17,0.0
20201126:2210,0.0,0.0,0.0,0.0,2.51,1.1,0.0
20201126:2310,0.0,0.0,0.0,0.0,2.16,1.03,0.0
20201127:0010,0.0,0.0,0.0,0.0,1.67,1.03,0.0
20201127:0110,0.0,0.0,0.0,0.0,1.54,0.97,0.0
20201127:0210,0.0,0.0,0.0,0.0,1.51,0.9,0.0
20201127:0310,0.0,0.0,0.0,0.0,1.61,0.76,0.0
20201127:0410,0.0,0.0,0.0,0.0,1.97,0.41,0.0
20201127:0510,0.0,0.0,0.0,0.0,1.94,0.41,0.0
20201127:0610,0.0,0.0,0.0,0.0,1.83,0.48,0.0
20201127:0710,0.0,0.0,0.0,0.0,1.84,0.62,0.0
20201127:0810,6.79,43.15,0.63,8.04,2.2,0.69,0.0
20201127:0910,8.06,78.85,1.15,13.23,3.21,0.62,0.0
20201127:1010,238.56,158.74,2.88,16.45,4.3,0.48,0.0
20201127:1110,12.3,110.45,1.62,17.39,5.2,0.48,0.0
20201127:1210,28.33,113.99,1.7,15.97,5.93,0.34,0.0
20201127:1310,35.1,91.54,1.37,12.32,6.3,0.34,0.0
20201127:1410,12.42,38.72,0.56,6.77,6.18,0.76,0.0
20201127:1510,0.0,0.0,0.0,0.0,5.43,1.31,0.0
20201127:1610,0.0,0.0,0.0,0.0,3.8,1.38,0.0
20201127:1710,0.0,0.0,0.0,0.0,3.11,1.03,0.0
20201127:1810,0.0,0.0,0.0,0.0,3.53,0.76,0.0
20201127:1910,0.0,0.0,0.0,0.0,1.86,1.1,0.0
20201127:2010,0.0,0.0,0.0,0.0,1.0,1.31,0.0
20201127:2110,0.0,0.0,0.0,0.0,0.69,1.24,0.0
20201127:2210,0.0,0.0,0.0,0.0,1.55,0.9,0.0
20201127:2310,0.0,0.0,0.0,0.0,1.05,0.97,0.0
20201128:0010,0.0,0.0,0.0,0.0,-0.6,1.31,0.0
20201128:0110,0.0,0.0,0.0,0.0,-1.14,1.38,0.0
20201128:0210,0.0,0.0,0.0,0.0,-1.27,1.31,0.0
20201128:0310,0.0,0.0,0.0,0.0,-1.75,1.45,0.0
20201128:0410,0.0,0.0,0.0,0.0,-1.74,1.52,0.0
20201128:0510,0.0,0.0,0.0,0.0,-1.24,1.45,0.0
20201128:0610,0.0,0.0,0.0,0.0,-0.86,1.52,0.0
20201128:0710,0.0,0.0,0.0,0.0,0.0,1.52,0.0
20201128:0810,0.0,36.37,0.52,7.84,1.01,1.72,0.0
20201128:0910,0.0,39.17,0.56,13.03,1.84,2.34,0.0
20201128:1010,0.0,45.7,0.66,16.26,2.37,2.83,0.0
20201128:1110,0.0,51.29,0.74,17.21,2.78,2.83,0.0
20201128:1210,0.0,45.7,0.66,15.8,2.9,2.76,0.0
20201128:1310,0.0,34.51,0.5,12.17,2.73,2.9,0.0
20201128:1410,0.0,21.45,0.31,6.64,2.32,3.03,0.0
20201128:1510,0.0,0.0,0.0,0.0,1.85,3.17,0.0
20201128:1610,0.0,0.0,0.0,0.0,1.38,3.31,0.0
20201128:1710,0.0,0.0,0.0,0.0,1.02,3.38,0.0
20201128:1810,0.0,0.0,0.0,0.0,0.75,3.1,0.0
20201128:1910,0.0,0.0,0.0,0.0,0.0,3.03,0.0
20201128:2010,0.0,0.0,0.0,0.0,-0.08,2.9,0.0
20201128:2110,0.0,0.0,0.0,0.0,-0.13,3.17,0.0
20201128:2210,0.0,0.0,0.0,0.0,-0.22,2.69,0.0
20201128:2310,0.0,0.0,0.0,0.0,-0.2,2.62,0.0
20201129:0010,0.0,0.0,0.0,0.0,-0.37,2.21,0.0
20201129:0110,0.0,0.0,0.0,0.0,-0.28,2.0,0.0
20201129:0210,0.0,0.0,0.0,0.0,-0.32,1.72,0.0
20201129:0310,0.0,0.0,0.0,0.0,-0.05,1.52,0.0
20201129:0410,0.0,0.0,0.0,0.0,0.01,1.45,0.0
20201129:0510,0.0,0.0,0.0,0.0,0.11,1.38,0.0
20201129:0610,0.0,0.0,0.0,0.0,-0.09,1.31,0.0
20201129:0710,0.0,0.0,0.0,0.0,0.05,1.45,0.0
20201129:0810,7.05,44.23,0.64,7.65,0.15,1.24,0.0
20201129:0910,13.71,84.78,1.25,12.84,0.96,1.45,0.0
20201129:1010,30.29,118.23,1.77,16.07,1.64,1.93,0.0
20201129:1110,4.99,101.6,1.47,17.04,1.96,1.66,0.0
20201129:1210,0.0,73.67,1.06,15.65,2.38,1.66,0.0
20201129:1310,0.0,54.09,0.78,12.04,2.54,1.38,0.0
20201129:1410,0.0,21.45,0.31,6.52,2.55,1.1,0.0
20201129:1510,0.0,0.0,0.0,0.0,2.13,0.69,0.0
20201129:1610,0.0,0.0,0.0,0.0,1.33,0.83,0.0
20201129:1710,0.0,0.0,0.0,0.0,0.31,1.03,0.0
20201129:1810,0.0,0.0,0.0,0.0,-0.16,1.03,0.0
20201129:1910,0.0,0.0,0.0,0.0,0.19,0.83,0.0
20201129:2010,0.0,0.0,0.0,0.0,-0.41,0.97,0.0
20201129:2110,0.0,0.0,0.0,0.0,-0.4,0.76,0.0
20201129:2210,0.0,0.0,0.0,0.0,-0.31,0.69,0.0
20201129:2310,0.0,0.0,0.0,0.0,-0.07,0.76,0.0
20201130:0010,0.0,0.0,0.0,0.0,-0.16,1.03,0.0
20201130:0110,0.0,0.0,0.0,0.0,-0.16,1.24,0.0
20201130:0210,0.0,0.0,0.0,0.0,-0.35,1.31,0.0
20201130:0310,0.0,0.0,0.0,0.0,-0.28,1.31,0.0
20201130:0410,0.0,0.0,0.0,0.0,-0.83,1.38,0.0
20201130:0510,0.0,0.0,0.0,0.0,-1.33,1.45,0.0
20201130:0610,0.0,0.0,0.0,0.0,-1.5,1.45,0.0
20201130:0710,0.0,0.0,0.0,0.0,-2.6,1.59,0.0
20201130:0810,97.04,69.85,1.06,7.46,-2.31,1.52,0.0
20201130:0910,323.98,115.09,2.49,12.66,-0.61,1.93,0.0
20201130:1010,462.82,125.04,3.4,15.89,0.01,2.97,0.0
20201130:1110,487.46,134.69,3.64,16.87,0.38,3.03,0.0
20201130:1210,421.1,135.76,3.22,15.5,0.91,3.17,0.0
20201130:1310,30.06,86.7,1.29,11.91,1.07,3.03,0.0
20201130:1410,8.69,37.15,0.54,6.41,0.85,2.48,0.0
20201130:1510,0.0,0.0,0.0,0.0,0.01,2.48,0.0
20201130:1610,0.0,0.0,0.0,0.0,-0.54,2.62,0.0
20201130:1710,0.0,0.0,0.0,0.0,-0.89,2.83,0.0
20201130:1810,0.0,0.0,0.0,0.0,-1.05,2.97,0.0
20201130:1910,0.0,0.0,0.0,0.0,-0.84,3.45,0.0
20201130:2010,0.0,0.0,0.0,0.0,-0.61,3.38,0.0
20201130:2110,0.0,0.0,0.0,0.0,-0.4,3.31,0.0
20201130:2210,0.0,0.0,0.0,0.0,-0.44,3.24,0.0
20201130:2310,0.0,0.0,0.0,0.0,-0.4,3.24,0.0
20201201:0010,0.0,0.0,0.0,0.0,-0.33,3.45,0.0
20201201:0110,0.0,0.0,0.0,0.0,-0.2,3.24,0.0
20201201:0210,0.0,0.0,0.0,0.0,-0.05,3.17,0.0
20201201:0310,0.0,0.0,0.0,0.0,0.07,2.9,0.0
20201201:0410,0.0,0.0,0.0,0.0,0.21,2.62,0.0
20201201:0510,0.0,0.0,0.0,0.0,0.35,2.41,0.0
20201201:0610,0.0,0.0,0.0,0.0,0.41,2.28,0.0
20201201:0710,0.0,0.0,0.0,0.0,0.02,2.0,0.0
20201201:0810,0.0,29.84,0.43,7.28,0.14,1.59,0.0
20201201:0910,2.8,61.98,0.9,12.48,0.45,1.52,0.0
20201201:1010,0.0,69.94,1.0,15.72,0.78,1.66,0.0
20201201:1110,65.76,138.68,2.13,16.71,1.13,1.52,0.0
20201201:1210,23.85,106.48,1.58,15.36,1.39,1.31,0.0
20201201:1310,33.34,87.5,1.3,11.78,1.49,1.03,0.0
20201201:1410,0.0,26.11,0.38,6.31,1.52,0.83,0.0
20201201:1510,0.0,0.0,0.0,0.0,1.44,0.69,0.0
20201201:1610,0.0,0.0,0.0,0.0,1.33,0.76,0.0
20201201:1710,0.0,0.0,0.0,0.0,1.22,0.97,0.0
20201201:1810,0.0,0.0,0.0,0.0,1.13,1.1,0.0
20201201:1910,0.0,0.0,0.0,0.0,0.69,0.69,0.0
20201201:2010,0.0,0.0,0.0,0.0,0.68,0.97,0.0
20201201:2110,0.0,0.0,0.0,0.0,0.54,1.24,0.0
20201201:2210,0.0,0.0,0.0,0.0,0.4,1.24,0.0
20201201:2310,0.0,0.0,0.0,0.0,0.04,1.1,0.0
20201202:0010,0.0,0.0,0.0,0.0,-0.37,1.03,0.0
20201202:0110,0.0,0.0,0.0,0.0,-0.86,1.1,0.0
20201202:0210,0.0,0.0,0.0,0.0,-1.33,1.03,0.0
20201202:0310,0.0,0.0,0.0,0.0,-1.52,1.03,0.0
20201202:0410,0.0,0.0,0.0,0.0,-1.58,1.03,0.0
20201202:0510,0.0,0.0,0.0,0.0,-1.78,1.1,0.0
20201202:0610,0.0,0.0,0.0,0.0,-1.96,1.03,0.0
20201202:0710,0.0,0.0,0.0,0.0,-1.51,1.17,0.0
20201202:0810,0.0,32.64,0.47,7.1,-1.46,1.03,0.0
20201202:0910,0.0,46.63,0.67,12.31,-0.99,0.97,0.0
20201202:1010,0.0,79.27,1.14,15.56,-0.54,0.97,0.0
20201202:1110,0.0,62.48,0.9,16.56,-0.23,0.97,0.0
20201202:1210,0.0,70.88,1.02,15.22,0.16,1.17,0.0
20201202:1310,18.33,78.39,1.15,11.67,0.32,1.24,0.0
20201202:1410,4.47,33.48,0.48,6.21,0.07,1.38,0.0
20201202:1510,0.0,0.0,0.0,0.0,-0.3,1.52,0.0
20201202:1610,0.0,0.0,0.0,0.0,-0.65,1.59,0.0
20201202:1710,0.0,0.0,0.0,0.0,-0.92,1.72,0.0
20201202:1810,0.0,0.0,0.0,0.0,-1.01,1.38,0.0
20201202:1910,0.0,0.0,0.0,0.0,-0.71,1.31,0.0
20201202:2010,0.0,0.0,0.0,0.0,-0.86,0.9,0.0
20201202:2110,0.0,0.0,0.0,0.0,-0.96,0.9,0.0
20201202:2210,0.0,0.0,0.0,0.0,-1.21,1.1,0.0
20201202:2310,0.0,0.0,0.0,0.0,-1.11,1.31,0.0
20201203:0010,0.0,0.0,0.0,0.0,-1.04,1.45,0.0
20201203:0110,0.0,0.0,0.0,0.0,-0.97,1.59,0.0
